language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,tradeable,cryptoTradeable,postMarketChangePercent,postMarketTime,postMarketPrice,postMarketChange,regularMarketChange,regularMarketTime,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,firstTradeDateMilliseconds,priceHint,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,displayName,price,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,prevName,nameChangeDate,delistingDate,ipoExpectedDate,newListingDate
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Aberdeen Total Dynamic Dividend,Abrdn Total Dynamic Dividend Fund,finmb_32455227,America/New_York,EDT,-14400000,us_market,False,-1.5018759,7.87,CLOSED,105431000.0,8.613,8.198,-0.32800007,-0.040009767,8.03825,-0.16825008,-0.020931182,829741952.0,,0.91373503,15,0,,False,False,,,,,-0.119999886,1678482002,7.9868,7.86 - 7.9868,7.86,218353.0,-0.20101526,6.87,9.85,1548892800.0,,,,0.69,,0.08635795,-1.66,,,,1177335000000.0,2,7.99,7.73,8.38,30.0,29.0,NYSE,USD,7.98,380553.0,218290.0,1.0,0.14556041,6.87 - 9.85,-1.9800005,,7.87,,,,Aberdeen Total Dynamic Dividend Fund,2023-03-12,,,
en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,USD,PCX,iShares Core Conservative Alloc,iShares Core Conservative Allocation ETF,finmb_50172556,America/New_York,EDT,-14400000,us_market,False,0.0881651,34.06,CLOSED,,,34.547,-0.4869995,-0.014096723,34.3357,-0.27569962,-0.008029533,,,,15,0,,False,False,,,,,0.0300026,1678481997,34.2636,34.06 - 34.2636,34.06,135892.0,-0.099894255,31.85,37.84,,,,,,15.524943,,2.193889,,,,1227105000000.0,2,34.03,32.38,37.37,10.0,14.0,NYSEArca,,34.1,390411.0,108920.0,2.210001,0.069387786,31.85 - 37.84,-3.7799988,,34.06,1.5515,-0.26287,-0.26287,,,,,
en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,USD,PCX,iShares Core Moderate Allocatio,iShares Core Moderate Allocation ETF,finmb_50172538,America/New_York,EDT,-14400000,us_market,False,0.051694132,38.71,CLOSED,,,39.2576,-0.5475998,-0.013948887,38.8653,-0.15530014,-0.003995856,,,,15,0,,False,False,0.0516941,1678482000.0,38.71,0.0200005,0.020000458,1678482000,38.9244,38.63 - 38.9244,38.63,354640.0,-0.10538483,35.71,43.27,,,,,,15.520367,,2.494142,,,,1226413800000.0,2,38.69,36.5,41.0,10.0,11.0,NYSEArca,,38.77,358466.0,185170.0,3.0,0.08401009,35.71 - 43.27,-4.5600014,,38.71,1.789,-0.19058,-0.19058,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,"Angel Oak Mortgage REIT, Inc.","Angel Oak Mortgage REIT, Inc.",finmb_600542140,America/New_York,EDT,-14400000,us_market,False,1.915183,7.45,CLOSED,24925400.0,9.487,7.275,0.17499971,0.024054943,10.6342,-3.1842003,-0.29943016,185694224.0,5.730769,0.78528506,15,0,3.0 - Hold,False,False,2.4161115,1678491943.0,7.63,0.1800003,0.13999987,1678482002,7.46,7.16 - 7.46,7.16,363093.0,-0.5643275,4.43,17.1,1680220800.0,1678368600.0,1678368600.0,1678368600.0,1.54,,0.2106703,-7.97,1.3,3.52,2.1164773,1623936600000.0,2,7.31,7.1,7.95,11.0,22.0,NYSE,USD,7.17,125975.0,136340.0,3.02,0.6817156,4.43 - 17.1,-9.650001,Angel Oak Mortgage REIT,7.45,,,,"Angel Oak Mortgage, Inc.",2023-03-11,,2021-06-17,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,Aon plc,Aon plc,finmb_119853,America/New_York,EDT,-14400000,us_market,False,-0.85251164,294.24,CLOSED,205142000.0,-2.575,310.9692,-16.729218,-0.05379702,290.14804,4.0919495,0.014102971,60360978432.0,18.12939,-114.26795,15,0,2.8 - Hold,False,False,-0.904025,1678495222.0,291.58,-2.66,-2.5299988,1678482229,298.46,292.67 - 298.46,292.67,694570.0,-0.13959886,246.21,341.98,1676419200.0,1675431000.0,1682589600.0,1682935200.0,2.19,24.458853,0.0073794527,12.03,16.23,14.59,20.167236,328800600000.0,2,296.77,293.31,340.0,11.0,14.0,NYSE,USD,296.23,758100.0,735030.0,48.029984,0.1950773,246.21 - 341.98,-47.74002,Aon,294.24,,,,,,,,
en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,USD,PCX,iShares Core Growth Allocation ,iShares Core Growth Allocation ETF,finmb_50172505,America/New_York,EDT,-14400000,us_market,False,-0.37159437,48.26,CLOSED,,,49.1896,-0.9296036,-0.018898375,48.28755,-0.027553558,-0.0005706141,,,,15,0,,False,False,-0.371594,1678482000.0,48.26,-0.18,-0.1800003,1678482000,48.63,48.115 - 48.63,48.115,213418.0,-0.11644088,43.57,54.62,,,,,,15.438813,,3.1258879,,,,1227105000000.0,2,48.44,43.61,52.88,31.0,14.0,NYSEArca,,48.45,787241.0,151170.0,4.6899986,0.107642844,43.57 - 54.62,-6.3600006,,48.26,2.71416,0.41971,0.41971,,,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,"Artivion, Inc.","Artivion, Inc.",finmb_27212,America/New_York,EDT,-14400000,us_market,False,-4.552849,11.74,CLOSED,40556400.0,7.048,12.9092,-1.1692,-0.09057106,15.6355,-3.8955002,-0.24914458,476132128.0,58.699997,1.6657208,15,0,1.7 - Buy,False,False,0.0,1678482132.0,11.74,0.0,-0.5600004,1678482002,12.2,11.63 - 12.2,11.63,131696.0,-0.49893302,9.64,23.43,,1676583000.0,1683111540.0,1683547200.0,0.0,,0.0,-0.45,0.2,-0.22,-53.363636,729527400000.0,2,12.3,11.5,25.88,13.0,8.0,NYSE,USD,12.2,148790.0,148600.0,2.0999994,0.21784225,9.64 - 23.43,-11.690001,Artivion,11.74,,,,"CryoLife, Inc.",2023-03-12,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,A.O. Smith Corporation,A. O. Smith Corporation,finmb_997111,America/New_York,EDT,-14400000,us_market,False,-1.9724184,66.1,CLOSED,125010000.0,11.56,63.8768,2.223198,0.034804467,58.5729,7.5270996,0.12850823,9975481344.0,18.412256,5.717993,15,0,2.9 - Hold,False,False,-0.15128362,1678490044.0,66.0,-0.099998474,-1.3300018,1678482001,67.8,65.21 - 67.8,65.21,1179255.0,-0.0802839,46.58,71.87,1676419200.0,1675177200.0,1682512200.0,1682944200.0,1.14,44.66216,0.016906422,1.48,3.59,3.32,19.90964,433776600000.0,2,67.43,63.07,72.37,10.0,9.0,NYSE,USD,67.56,1181638.0,1046820.0,19.519997,0.4190639,46.58 - 71.87,-5.7700043,A. O. Smith,66.1,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Ampco-Pittsburgh Corporation,Ampco-Pittsburgh Corporation,finmb_251148,America/New_York,EDT,-14400000,us_market,False,-9.23077,2.36,CLOSED,19403500.0,3.577,2.968,-0.60800004,-0.20485178,3.5045,-1.1445,-0.32658014,45792256.0,10.260869,0.6597707,15,0,,False,False,,,,,-0.24000001,1678481990,2.65,2.35 - 2.65,2.35,27346.0,-0.646177,2.26,6.67,1493337600.0,1679342400.0,1679342400.0,1679342400.0,0.0,,0.0,-0.45,0.23,,,99153000000.0,4,2.6,2.0,3.5,22.0,30.0,NYSE,USD,2.59,30723.0,19900.0,0.099999905,0.044247746,2.26 - 6.67,-4.3100004,Ampco-Pittsburgh,2.36,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Artisan Partners Asset Manageme,Artisan Partners Asset Management Inc.,finmb_129555216,America/New_York,EDT,-14400000,us_market,False,-4.1030564,30.15,CLOSED,67948096.0,3.857,34.2178,-4.0678005,-0.11887966,33.82835,-3.6783504,-0.10873573,2048635008.0,10.541958,7.816956,15,0,3.0 - Hold,False,False,-0.16583495,1678490188.0,30.1,-0.049999237,-1.2900009,1678482002,31.37,29.81 - 31.37,29.81,987963.0,-0.25884956,25.67,40.68,1677542400.0,1675274400.0,1682333940.0,1682683200.0,2.47,10.691489,0.07856234,2.82,2.86,2.63,11.463878,1362666600000.0,2,31.44,25.85,33.25,8.0,8.0,NYSE,USD,31.37,496033.0,645710.0,4.4799995,0.17452277,25.67 - 40.68,-10.530001,Artisan Partners Asset Management,30.15,,,,,,,,
en-US,US,EQUITY,Equity,,True,HIGH,USD,NYQ,AP Acquisition Corp,AP Acquisition Corp.,finmb_1760281376,America/New_York,EDT,-14400000,us_market,False,-0.414468,10.5,CLOSED,17250000.0,-0.278,10.42558,0.074419975,0.0071382094,10.206125,0.29387474,0.028793957,226406256.0,,-37.769783,15,0,,False,False,,,,,-0.0437002,1678480575,10.505,10.5 - 10.505,10.5,68442.0,-0.027777795,9.92,10.8,,,,,0.0,175.0,0.0,0.06,,,,1644244200000.0,2,10.5437,4.22,16.81,9.0,22.0,NYSE,USD,10.505,89240.0,54480.0,0.5799999,0.058467735,9.92 - 10.8,-0.3000002,AP,10.5,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,"Air Products and Chemicals, Inc","Air Products and Chemicals, Inc.",finmb_248356,America/New_York,EDT,-14400000,us_market,False,-0.98915714,281.27,CLOSED,222083008.0,62.75,297.4142,-16.144226,-0.054281957,269.5612,11.708801,0.043436524,62465286144.0,22.555733,4.4823904,15,0,2.4 - Buy,False,False,-0.7394982,1678495138.0,279.19,-2.0799866,-2.8099976,1678482002,286.31,280.0 - 286.31,280.0,860986.0,-0.14393112,216.41,328.56,1683504000.0,1675344600.0,1683117000.0,1683549000.0,6.48,28.014938,0.022810478,10.04,12.47,11.33,24.825241,322151400000.0,2,284.08,267.73,295.0,8.0,9.0,NYSE,USD,284.18,1109451.0,895370.0,64.859985,0.2997088,216.41 - 328.56,-47.29001,Air Products and Chemicals,281.27,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,"AMC Entertainment Holdings, Inc","AMC Entertainment Holdings, Inc.",finmb_34874958,America/New_York,EDT,-14400000,us_market,False,-10.674154,1.59,CLOSED,519520992.0,-5.078,1.9758,-0.3858,-0.19526267,2.3948705,-0.8048705,-0.336081,4641051136.0,,-0.3131154,15,0,,False,False,3.7735813,1678496395.0,1.65,0.059999943,-0.18999994,1678482002,1.79,1.58 - 1.79,1.58,20079846.0,-0.8485714,0.65,10.5,,,,,0.0,,0.0,-1.34,,,,1661175000000.0,4,1.78,1.64,1.65,8.0,280.0,NYSE,USD,1.78,32393983.0,22281840.0,0.94000006,1.446154,0.65 - 10.5,-8.91,AMC Entertainment,1.59,,,,,,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,APi Group Corporation,APi Group Corporation,finmb_537628097,America/New_York,EDT,-14400000,us_market,False,-5.0616183,21.57,CLOSED,234536992.0,9.113,21.4016,0.16839981,0.007868562,17.7761,3.7938995,0.21342699,5058962944.0,12.325714,2.3669484,15,0,2.2 - Buy,False,False,0.0,1678483003.0,21.57,0.0,-1.1499996,1678482002,22.7,21.44 - 22.7,21.44,1110574.0,-0.11923234,13.09,24.49,,1677591000.0,1683030600.0,1683549000.0,0.0,239.66666,0.0,0.09,1.75,1.49,14.47651,1588167000000.0,2,22.72,20.0,34.46,8.0,8.0,NYSE,USD,22.64,868625.0,1741670.0,8.48,0.64782274,13.09 - 24.49,-2.92,APi,21.57,,,,,,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,Apollo Strategic Growth Capital,Apollo Strategic Growth Capital II,finmb_700424233,America/New_York,EDT,-14400000,us_market,False,0.04902073,10.205,CLOSED,69000000.0,-0.52,10.1167,0.08829975,0.008728118,9.9456,0.25940037,0.026081923,880181248.0,,-19.625,15,0,,False,False,,,,,0.0050001144,1678481986,10.22,10.2 - 10.22,10.2,792221.0,-0.0014677439,9.73,10.22,,,,,0.0,48.595238,0.0,0.21,,,,1617629400000.0,2,10.2,10.2,16.32,18.0,11.0,NYSE,USD,10.21,645546.0,615210.0,0.47500038,0.04881813,9.73 - 10.22,-0.015000343,,10.205,,,,,,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,Amphenol Corporation,Amphenol Corporation,finmb_24827,America/New_York,EDT,-14400000,us_market,False,-1.860163,76.5,CLOSED,594604992.0,11.795,79.0048,-2.504799,-0.03170439,74.4466,2.0533981,0.027582161,45487280128.0,23.181818,6.485799,15,0,2.2 - Buy,False,False,2.13072,1678485226.0,78.13,1.63,-1.449997,1678482001,78.21,75.98 - 78.21,75.98,1971313.0,-0.07675598,61.67,82.86,1681257600.0,1682512200.0,1682512200.0,1682512200.0,0.81,25.415283,0.010391277,3.01,3.3,2.99,25.585283,689610600000.0,2,77.95,72.3,78.11,8.0,8.0,NYSE,USD,78.09,2376915.0,2273420.0,14.830002,0.24047352,61.67 - 82.86,-6.3600006,Amphenol,76.5,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,"Apple Hospitality REIT, Inc.","Apple Hospitality REIT, Inc.",finmb_38985277,America/New_York,EDT,-14400000,us_market,False,-1.7732725,15.51,CLOSED,228664000.0,13.901,16.7844,-1.2744007,-0.07592768,16.1686,-0.65859985,-0.040733263,3546578688.0,17.625,1.1157471,15,0,1.7 - Buy,False,False,1.5473872,1678494983.0,15.75,0.23999977,-0.27999973,1678482002,15.79,15.33 - 15.79,15.33,2339146.0,-0.17014447,13.79,18.69,1678838400.0,1677078000.0,1683111540.0,1683547200.0,0.6,25.016129,0.037998736,0.62,0.88,0.88,17.625,1431955800000.0,2,15.79,15.21,17.12,12.0,9.0,NYSE,USD,15.75,1425295.0,1497680.0,1.7200003,0.12472808,13.79 - 18.69,-3.1800003,Apple Hospitality REIT,15.51,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,"Apollo Global Management, Inc. ","Apollo Global Management, Inc.",finmb_18833,America/New_York,EDT,-14400000,us_market,False,-10.509131,60.29,CLOSED,600000000.0,0.696,69.1136,-8.823601,-0.12766808,59.59145,0.6985512,0.011722339,36174000128.0,7.964333,86.623566,15,0,2.2 - Buy,False,False,2.819706,1678496014.0,61.99,1.7000008,-7.080002,1678482001,67.26,59.74 - 67.26,59.74,11398291.0,-0.19214788,45.62,74.63,1677542400.0,1675949400.0,1675949400.0,1675949400.0,1.6,8.853157,0.023749443,6.81,7.57,6.55,9.20458,1301491800000.0,2,67.37,60.43,62.53,8.0,9.0,NYSE,USD,67.0,2347655.0,2929500.0,14.670002,0.32156953,45.62 - 74.63,-14.339996,Apollo Global Management,60.29,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,"Blue Apron Holdings, Inc.","Blue Apron Holdings, Inc.",finmb_428879292,America/New_York,EDT,-14400000,us_market,False,-1.7128696,0.7517,CLOSED,39578600.0,0.809,0.95706,-0.20536,-0.2145738,2.600775,-1.8490751,-0.7109708,29751232.0,-0.48185897,0.9291718,15,0,2.7 - Hold,False,False,5.095123,1678496374.0,0.79,0.038300037,-0.013100028,1678482002,0.7868,0.7 - 0.7868,0.7,2718613.0,-0.90855235,0.61,8.22,1560729600.0,1678969800.0,1678969800.0,1678969800.0,0.0,,0.0,-3.18,-1.56,-3.4,-0.22108823,1498743000000.0,4,0.7648,0.75,0.79,8.0,9.0,NYSE,USD,0.75,8128525.0,1779360.0,0.14169997,0.23229502,0.61 - 8.22,-7.4683003,Blue Apron,0.7517,,,,,,,,
en-US,US,ETF,ETF,Delayed Quote,True,HIGH,USD,PCX,AllianzIM U.S. Large Cap Buffer,AllianzIM U.S. Large Cap Buffer10 Apr ETF,finmb_657125901,America/New_York,EDT,-14400000,us_market,False,-1.2518817,27.9943,CLOSED,,,28.37374,-0.3794384,-0.013372873,27.533344,0.46095657,0.016741758,,,,15,0,,False,False,,,,,-0.35489845,1678465845,28.382,27.9943 - 28.382,27.9943,329.0,-0.065298826,25.655,29.95,,,,,0.0,19.303038,0.0,1.4502536,,,,1591277400000.0,2,28.3492,25.66,35.43,8.0,11.0,NYSEArca,,28.09,966.0,340.0,2.3393002,0.09118301,25.655 - 29.95,-1.9556999,,27.9943,3.40838,2.35218,2.35218,,,,,
en-US,US,ETF,ETF,Delayed Quote,True,HIGH,USD,PCX,AllianzIM U.S. Large Cap Buffer,AllianzIM U.S. Large Cap Buffer20 Apr ETF,finmb_657125996,America/New_York,EDT,-14400000,us_market,False,-0.43246,26.8226,CLOSED,,,26.69386,0.12874031,0.0048228437,26.10369,0.7189102,0.02754056,,,,15,0,,False,False,,,,,-0.116501,1678481240,26.91,26.82 - 26.91,26.82,102866.0,-0.01892468,24.82,27.34,,,,,0.0,19.876234,0.0,1.349481,,,,1591018200000.0,2,26.9391,24.29,29.45,8.0,8.0,NYSEArca,,26.89,15093.0,23140.0,2.0025997,0.08068492,24.82 - 27.34,-0.51740074,,26.8226,2.58606,2.58606,2.58606,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,ASE,"Alpha Pro Tech, Ltd.","Alpha Pro Tech, Ltd.",finmb_381981,America/New_York,EDT,-14400000,us_market,False,-3.9312057,3.91,CLOSED,12515000.0,5.024,4.1676,-0.25760007,-0.06181017,4.2294,-0.31940007,-0.075519,48933652.0,3.3706899,0.77826434,15,0,1.0 - Strong Buy,False,False,4.6035824,1678485513.0,4.09,0.18000007,-0.16000009,1678481841,4.0701,3.9 - 4.0701,3.9,35712.0,-0.21643281,3.76,4.99,,1667829600.0,1683543540.0,1683892800.0,0.0,15.64,0.0,0.25,1.16,,,919175400000.0,4,4.07,3.9,4.15,9.0,8.0,NYSE American,USD,4.0701,40793.0,21030.0,0.1500001,0.039893642,3.76 - 4.99,-1.0799997,Alpha Pro Tech,3.91,,,,,,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,Aptiv PLC,Aptiv PLC,finmb_59502420,America/New_York,EDT,-14400000,us_market,False,-2.071761,111.08,CLOSED,270950016.0,32.512,109.5846,1.4953995,0.013646073,99.46805,11.611954,0.11674054,30097127424.0,17.716108,3.4165845,15,0,2.2 - Buy,False,False,0.0,1678492014.0,111.08,0.0,-2.3499985,1678482002,113.76,109.64 - 113.76,109.64,1502425.0,-0.1401145,77.96,129.18,1582070400.0,1675342800.0,1675342800.0,1675342800.0,0.0,59.40107,0.0,1.87,6.27,4.41,25.18821,1321540200000.0,2,113.43,111.08,118.3,10.0,8.0,NYSE,USD,113.7,1759008.0,1432970.0,33.120003,0.4248333,77.96 - 129.18,-18.09999,Aptiv,111.08,,,,,,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,Aptiv PLC 5.50% Series A Mandat,Aptiv PLC,finmb_59502420,America/New_York,EDT,-14400000,us_market,False,-1.9618809,122.43,CLOSED,,32.512,122.61192,-0.18192291,-0.0014837293,114.45213,7.977867,0.06970484,,,3.7656865,15,0,,False,False,0.198674,1678482378.0,122.052,0.242004,-2.449997,1678480286,123.0986,121.1935 - 123.0986,121.1935,51185.0,-0.16235635,94.18,146.16,1678838400.0,,,,0.0,103.75424,0.0,1.18,,,,1591795800000.0,2,124.88,49.22,194.51,10.0,8.0,NYSE,USD,123.0986,75110.0,98416.0,28.25,0.2999575,94.18 - 146.16,-23.730003,Aptiv,122.43,,,,,,,,
en-US,US,ETF,ETF,Delayed Quote,True,HIGH,USD,PCX,AI Quality Growth ETF,AI Quality Growth ETF,finmb_244199389,America/New_York,EDT,-14400000,us_market,False,-1.97667,12.5513,CLOSED,,,12.84982,-0.2985201,-0.02323146,12.44057,0.11073017,0.008900732,,,,15,0,,False,False,-1.194272,1678482468.0,12.41,-0.15000057,-0.2531,1678479290,12.6017,12.5513 - 12.6017,12.5513,14961.0,-0.15876006,10.2,14.92,,,,,,29.337048,,0.42783105,,,,1636468200000.0,2,12.8044,6.41,19.0,12.0,18.0,NYSEArca,,12.6,15563.0,18720.0,2.3513002,0.23051964,10.2 - 14.92,-2.3687,,12.5513,5.30281,3.26296,3.26296,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Algonquin Power & Utilities Cor,Algonquin Power & Utilities Corp.,finmb_882318,America/New_York,EDT,-14400000,us_market,False,-1.9867562,7.4,CLOSED,683444992.0,7.582,7.3436,0.0564003,0.0076801977,10.70425,-3.3042502,-0.3086858,5057492992.0,12.542374,0.97599584,15,0,2.8 - Hold,False,False,0.13513178,1678493089.0,7.41,0.009999752,-0.1500001,1678482002,7.56,7.355 - 7.56,7.355,4097093.0,-0.5377889,6.41,16.01,1673568000.0,1679056200.0,1679056200.0,1679056200.0,0.703,105.71429,0.09311258,0.07,0.59,0.67,11.044776,1262097000000.0,2,7.55,7.3,7.7,388.0,292.0,NYSE,USD,7.52,5916746.0,3453140.0,0.99000025,0.15444621,6.41 - 16.01,-8.610001,Algonquin Power & Utilities,7.4,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Algonquin Power & Utilities Cor,,finmb_882318,America/New_York,EDT,-14400000,us_market,False,-1.9714736,23.37,CLOSED,,,24.3434,-0.9733982,-0.039986126,24.3885,-1.0184994,-0.04176146,,,,15,0,,False,False,,,,,-0.4699993,1678482002,24.0606,23.1 - 24.0606,23.1,33058.0,-0.117447086,20.69,26.48,1681689600.0,,,,,,,,,,,1540301400000.0,2,23.84,20.84,25.28,11.0,14.0,NYSE,,23.94,20870.0,24530.0,2.6800003,0.12953119,20.69 - 26.48,-3.1099987,,23.37,,,,,,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,Algonquin Power & Utilities Cor,,finmb_882318,America/New_York,EDT,-14400000,us_market,False,1.3816912,23.48,CLOSED,,,22.9779,0.5021,0.021851432,23.598524,-0.11852455,-0.0050225407,,,,15,0,,False,False,1.38169,1678482002.0,23.48,0.32,0.3199997,1678482002,23.67,23.225 - 23.67,23.225,18692.0,-0.12388059,21.02,26.8,1680307200.0,,,,,,,,,,,1559050200000.0,2,23.16,23.36,26.0,8.0,9.0,NYSE,,23.26,20300.0,14680.0,2.459999,0.11703135,21.02 - 26.8,-3.3199997,,23.48,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Algonquin Power & Utilities Cor,Algonquin Power & Utilities Corp.,finmb_882318,America/New_York,EDT,-14400000,us_market,False,-1.9417492,26.26,CLOSED,,7.582,26.7528,-0.49279976,-0.018420493,36.13685,-9.876848,-0.27331793,,,3.4634662,15,0,,False,False,,,,,-0.52000046,1678482002,26.7,26.05 - 26.7,26.05,47683.0,-0.47989702,22.79,50.49,1678838400.0,,,,0.703,50.891476,0.026250932,0.516,,,,1624023000000.0,2,26.78,25.01,38.0,9.0,10.0,NYSE,USD,26.59,127605.0,119000.0,3.4699993,0.15225972,22.79 - 50.49,-24.230001,Algonquin Power & Utilities,26.26,,,,,,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,Evoqua Water Technologies Corp.,Evoqua Water Technologies Corp.,finmb_262017696,America/New_York,EDT,-14400000,us_market,False,-1.4844301,47.12,CLOSED,122186000.0,5.986,46.1916,0.92839813,0.020098852,39.3784,7.7416,0.19659509,5757404160.0,42.450447,7.8717003,15,0,2.8 - Hold,False,False,-1.14577,1678482561.0,46.59,-0.540001,-0.7100029,1678482002,47.92,46.5863 - 47.92,46.5863,1022113.0,-0.08237585,30.44,51.35,,1675177200.0,1682944200.0,1683289800.0,0.0,81.24138,0.0,0.58,1.11,0.95,49.6,1509629400000.0,2,47.83,41.59,47.6,9.0,8.0,NYSE,USD,47.68,1548558.0,979340.0,16.679998,0.54796314,30.44 - 51.35,-4.2299995,Evoqua Water,47.12,,,,,,,,
en-US,US,EQUITY,Equity,,True,HIGH,USD,NYQ,Antero Resources Corporation,Antero Resources Corporation,finmb_4544094,America/New_York,EDT,-14400000,us_market,False,-3.4255054,23.4,CLOSED,295248992.0,22.715,27.8456,-4.4456005,-0.15965182,34.36695,-10.966951,-0.3191133,6908826112.0,5.518868,1.0301563,15,0,2.3 - Buy,False,False,0.7692321,1678494896.0,23.58,0.1800003,-0.8299999,1678482002,24.49,23.205 - 24.49,23.205,6703184.0,-0.5204918,23.205,48.8,,1676563200.0,1682420340.0,1682942400.0,0.0,4.349442,0.0,5.38,4.24,2.87,8.15331,1381411800000.0,2,24.23,23.45,23.55,8.0,9.0,NYSE,USD,24.0,6104296.0,5928720.0,0.1949997,0.008403348,23.205 - 48.8,-25.4,Antero Resources,23.4,,,,,,,,
en-US,US,ETF,ETF,Delayed Quote,True,HIGH,USD,PCX,AltShares Merger Arbitrage ETF,AltShares Merger Arbitrage ETF,finmb_649793617,America/New_York,EDT,-14400000,us_market,False,-0.502189,25.2218,CLOSED,,,25.61024,-0.3884411,-0.015167412,26.327854,-1.1060543,-0.042010803,,,,15,0,,False,False,,,,,-0.1273,1678478110,25.26,25.1 - 25.26,25.1,32472.0,-0.09274099,24.59,27.8,,,,,,,,,,,,1589203800000.0,2,25.3491,22.5,27.62,8.0,9.0,NYSEArca,,25.18,55331.0,45880.0,0.6317997,0.025693359,24.59 - 27.8,-2.5781994,,25.2218,-1.59243,-1.13507,-1.13507,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,"ARC Document Solutions, Inc.","ARC Document Solutions, Inc.",finmb_24771,America/New_York,EDT,-14400000,us_market,False,-4.3076954,3.11,CLOSED,43153600.0,3.581,3.3676,-0.25760007,-0.076493666,2.8926,0.21739984,0.07515724,134207688.0,9.1470585,0.86847246,15,0,,False,False,-3.2154312,1678487221.0,3.01,-0.099999905,-0.1400001,1678482001,3.2,3.0 - 3.2,3.0,373402.0,-0.25598085,2.11,4.18,1685491200.0,1677103200.0,1683057600.0,1683576000.0,0.2,12.44,0.06153846,0.25,0.34,,,1107527400000.0,4,3.25,3.01,3.3,13.0,8.0,NYSE,USD,3.2,164106.0,254930.0,1.0,0.47393367,2.11 - 4.18,-1.0699999,ARC Document,3.11,,,,,,,,
